SKU_ID,Group_Name,Member_Name,Album_Version,Card_Title,Image_URL,US_Market_Price,JP_Market_Price,eBay_Aff_Link,Yahoo_Aff_Link,Condition_Grade,Last_Updated,Album_Cover_URL
PE-NTX-10070,NTX,An Gi-hyun,Standard,NTX An Gi-hyun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=NTX+An Gi-hyun+photocard,https://auctions.yahoo.co.jp/search/search?p=NTX+An Gi-hyun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2e6ea36f-51e7-4dd9-8ee6-a51c013be015/front-250
PE-MII-10071,MiiWAN,An Seokwoo,Standard,MiiWAN An Seokwoo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=MiiWAN+An Seokwoo+photocard,https://auctions.yahoo.co.jp/search/search?p=MiiWAN+An Seokwoo+photocard,Ungraded,2026-08-09,
PE-CSR-10072,CSR,An Seoyeon,Standard,CSR An Seoyeon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=CSR+An Seoyeon+photocard,https://auctions.yahoo.co.jp/search/search?p=CSR+An Seoyeon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/103c0df0-88e8-4d3b-9b3e-6df95c6c3596/front-250
PE-H.O-10073,H.O.T.,An Seungho,Standard,H.O.T. An Seungho Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=H.O.T.+An Seungho+photocard,https://auctions.yahoo.co.jp/search/search?p=H.O.T.+An Seungho+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/fb4f8929-2f27-3e8e-a194-b735168b4a95/front-250
PE-ZEN-10074,ZENITH,An Siwoo,Standard,ZENITH An Siwoo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ZENITH+An Siwoo+photocard,https://auctions.yahoo.co.jp/search/search?p=ZENITH+An Siwoo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/b0d9982e-fccf-3c50-9e75-81378dd2aa05/front-250
PE-TOM-10075,TOMATOMAT,An Su-eun,Standard,TOMATOMAT An Su-eun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=TOMATOMAT+An Su-eun+photocard,https://auctions.yahoo.co.jp/search/search?p=TOMATOMAT+An Su-eun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2737857f-ff44-499b-978e-3c91100e03b1/front-250
PE-DRA-10076,Dragon Pony,An Tae Gyu,Standard,Dragon Pony An Tae Gyu Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Dragon Pony+An Tae Gyu+photocard,https://auctions.yahoo.co.jp/search/search?p=Dragon Pony+An Tae Gyu+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/35ab17f4-8c09-417e-b3a8-6be93d288885/front-250
PE-OYS-10077,Oyster,An Ueigon,Standard,Oyster An Ueigon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Oyster+An Ueigon+photocard,https://auctions.yahoo.co.jp/search/search?p=Oyster+An Ueigon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/073341ab-a386-43b8-9515-86c74df381f8/front-250
PE-MIM-10078,MIMIIROSE,An Yerin,Standard,MIMIIROSE An Yerin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=MIMIIROSE+An Yerin+photocard,https://auctions.yahoo.co.jp/search/search?p=MIMIIROSE+An Yerin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/49fa1628-01b6-45cb-aebf-d51ee48a8795/front-250
PE-YOU-10079,YOUNGBIN,An Youngbin,Standard,YOUNGBIN An Youngbin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=YOUNGBIN+An Youngbin+photocard,https://auctions.yahoo.co.jp/search/search?p=YOUNGBIN+An Youngbin+photocard,Ungraded,2026-08-09,
PE-IVE-10080,IVE,An Yujin,Standard,IVE An Yujin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=IVE+An Yujin+photocard,https://auctions.yahoo.co.jp/search/search?p=IVE+An Yujin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/7e53cd5e-7538-4f85-a0f3-d11ee8e9003f/front-250
PE-SEC-10081,Secret Number,Anak Agung Ayu Puspa Aditya Karang,Standard,Secret Number Anak Agung Ayu Puspa Aditya Karang Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Secret Number+Anak Agung Ayu Puspa Aditya Karang+photocard,https://auctions.yahoo.co.jp/search/search?p=Secret Number+Anak Agung Ayu Puspa Aditya Karang+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/6ac9c1bd-0137-4317-8aba-753974413fc8/front-250
PE-KIS-10082,KISS OF LIFE,Anatchaya Suputhipong,Standard,KISS OF LIFE Anatchaya Suputhipong Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=KISS OF LIFE+Anatchaya Suputhipong+photocard,https://auctions.yahoo.co.jp/search/search?p=KISS OF LIFE+Anatchaya Suputhipong+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/167da8cb-91e8-4d7f-8709-ff2078348b4f/front-250
PE-WAY-10083,WAYF BOYS,Anderson Taylor,Standard,WAYF BOYS Anderson Taylor Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=WAYF BOYS+Anderson Taylor+photocard,https://auctions.yahoo.co.jp/search/search?p=WAYF BOYS+Anderson Taylor+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/cb4f00e7-bd52-4cd6-b460-4aa409b5c070/front-250
PE-WAY-10084,WAYF BOYS,Andrew Han,Standard,WAYF BOYS Andrew Han Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=WAYF BOYS+Andrew Han+photocard,https://auctions.yahoo.co.jp/search/search?p=WAYF BOYS+Andrew Han+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/cb4f00e7-bd52-4cd6-b460-4aa409b5c070/front-250
PE-SAN-10085,Santos Bravos,Andrew Venegas,Standard,Santos Bravos Andrew Venegas Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Santos Bravos+Andrew Venegas+photocard,https://auctions.yahoo.co.jp/search/search?p=Santos Bravos+Andrew Venegas+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/35295b10-9332-4d32-8d5d-1cbbd40eaa28/front-250
PE-ARR-10086,ARrC,Andy Toshihide Okuda,Standard,ARrC Andy Toshihide Okuda Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ARrC+Andy Toshihide Okuda+photocard,https://auctions.yahoo.co.jp/search/search?p=ARrC+Andy Toshihide Okuda+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/09ad94dc-df41-4bf8-b910-4d5cf90a8797/front-250
PE-XEN-10087,XENO-T,Andy Zhang,Standard,XENO-T Andy Zhang Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=XENO-T+Andy Zhang+photocard,https://auctions.yahoo.co.jp/search/search?p=XENO-T+Andy Zhang+photocard,Ungraded,2026-08-09,
PE-VAR-10088,Varsity,Anthony Lo,Standard,Varsity Anthony Lo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Varsity+Anthony Lo+photocard,https://auctions.yahoo.co.jp/search/search?p=Varsity+Anthony Lo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/aef2fa92-a21a-4a26-9456-a0040a41fc88/front-250
PE-RII-10089,RIIZE ,Anton Lee,Standard,RIIZE  Anton Lee Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=RIIZE +Anton Lee+photocard,https://auctions.yahoo.co.jp/search/search?p=RIIZE +Anton Lee+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/9d896def-1f3f-465b-9fb6-96bfe7b31396/front-250
PE-CHO-10090,ChoCo,Anyapan Phuwasetthawat,Standard,ChoCo Anyapan Phuwasetthawat Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ChoCo+Anyapan Phuwasetthawat+photocard,https://auctions.yahoo.co.jp/search/search?p=ChoCo+Anyapan Phuwasetthawat+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/377f08d5-bd2d-4eb8-8df7-63f69db71952/front-250
PE-STE-10091,StelLive,Aokumo Rin,Standard,StelLive Aokumo Rin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=StelLive+Aokumo Rin+photocard,https://auctions.yahoo.co.jp/search/search?p=StelLive+Aokumo Rin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/5bf95799-8bd2-4014-8599-0e310be60074/front-250
PE-COS-10092,Cosmosy,Aoyagi Himeka,Standard,Cosmosy Aoyagi Himeka Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Cosmosy+Aoyagi Himeka+photocard,https://auctions.yahoo.co.jp/search/search?p=Cosmosy+Aoyagi Himeka+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/78a556fa-06ee-4a32-8a4d-74774a736898/front-250
PE-VAY-10093,VAYONN,Aoyagi Masato,Standard,VAYONN Aoyagi Masato Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=VAYONN+Aoyagi Masato+photocard,https://auctions.yahoo.co.jp/search/search?p=VAYONN+Aoyagi Masato+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2c5531b7-57b5-4888-a121-e974258aa840/front-250
PE-TRI-10094,TRI.BE,Aoyagi Sumire,Standard,TRI.BE Aoyagi Sumire Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=TRI.BE+Aoyagi Sumire+photocard,https://auctions.yahoo.co.jp/search/search?p=TRI.BE+Aoyagi Sumire+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/a28b8474-3078-4f9f-85f8-fd6e0e3d56d5/front-250
PE-STE-10095,StelLive,Arahashi Tabi,Standard,StelLive Arahashi Tabi Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=StelLive+Arahashi Tabi+photocard,https://auctions.yahoo.co.jp/search/search?p=StelLive+Arahashi Tabi+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/5bf95799-8bd2-4014-8599-0e310be60074/front-250
PE-NIZ-10096,NiziU,Arai Ayaka,Standard,NiziU Arai Ayaka Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=NiziU+Arai Ayaka+photocard,https://auctions.yahoo.co.jp/search/search?p=NiziU+Arai Ayaka+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/a2440156-45d0-4ceb-96d5-7bca106ec193/front-250
PE-UDT-10097,UDTT,Arai Risako ,Standard,UDTT Arai Risako  Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=UDTT+Arai Risako +photocard,https://auctions.yahoo.co.jp/search/search?p=UDTT+Arai Risako +photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/1bfb71ad-0730-4594-8fe5-399e7c1ab35d/front-250
PE-OH -10098,OH MY GIRL,Arin,Standard,OH MY GIRL Arin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=OH MY GIRL+Arin+photocard,https://auctions.yahoo.co.jp/search/search?p=OH MY GIRL+Arin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/448e0acd-2f0e-463d-a4ce-42a33b05d3c1/front-250
PE-PIC-10099,PICKUS,Asaka Kotaro,Standard,PICKUS Asaka Kotaro Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=PICKUS+Asaka Kotaro+photocard,https://auctions.yahoo.co.jp/search/search?p=PICKUS+Asaka Kotaro+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/f5e91b0c-a661-3ff0-a494-3aa499a4d21d/front-250
PE-&TE-10100,&TEAM,Asakura Jō ,Standard,&TEAM Asakura Jō  Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=&TEAM+Asakura Jō +photocard,https://auctions.yahoo.co.jp/search/search?p=&TEAM+Asakura Jō +photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/0b5a008c-d274-4445-ab14-8a22e613b169/front-250
PE-POC-10101,XG,Asaya Jurin,Standard,XG Asaya Jurin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=XG+Asaya Jurin+photocard,https://auctions.yahoo.co.jp/search/search?p=XG+Asaya Jurin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/6f67b733-cef9-41e0-98d6-a441bc71f71f/front-250
PE-BUS-10102,BUS,Ashirakorn Suvitayasatian,Standard,BUS Ashirakorn Suvitayasatian Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=BUS+Ashirakorn Suvitayasatian+photocard,https://auctions.yahoo.co.jp/search/search?p=BUS+Ashirakorn Suvitayasatian+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/d08162f6-96ad-3bc3-861a-2d89b81181e9/front-250
PE-FIF-10103,FIFTY FIFTY,Athena Yang,Standard,FIFTY FIFTY Athena Yang Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=FIFTY FIFTY+Athena Yang+photocard,https://auctions.yahoo.co.jp/search/search?p=FIFTY FIFTY+Athena Yang+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/7c764fa5-c563-4b09-a403-9d89ea821ebb/front-250
PE-III-10104,iii,Atikarn Na Thalang,Standard,iii Atikarn Na Thalang Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=iii+Atikarn Na Thalang+photocard,https://auctions.yahoo.co.jp/search/search?p=iii+Atikarn Na Thalang+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/263816f0-df67-4bf6-8053-bf708535ee02/front-250
PE-ATH-10105,AtHeart,Aurora,Standard,AtHeart Aurora Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=AtHeart+Aurora+photocard,https://auctions.yahoo.co.jp/search/search?p=AtHeart+Aurora+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/87057fc5-35bc-4f0a-8326-a773ee470e2b/front-250
PE-WE;-10106,We;Na,Aya,Standard,We;Na Aya Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=We;Na+Aya+photocard,https://auctions.yahoo.co.jp/search/search?p=We;Na+Aya+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2d53d67e-5c0e-471a-bca9-c55831aab9e8/front-250
PE-CUT-10107,Cutie Street,Ayano Masuda,Standard,Cutie Street Ayano Masuda Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Cutie Street+Ayano Masuda+photocard,https://auctions.yahoo.co.jp/search/search?p=Cutie Street+Ayano Masuda+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/deb85ed8-d3d6-4105-aac3-e50cb7386807/front-250
PE-UNI-10108,UNICODE,Ayari,Standard,UNICODE Ayari Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=UNICODE+Ayari+photocard,https://auctions.yahoo.co.jp/search/search?p=UNICODE+Ayari+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/5ad3c3ef-6213-378b-8b67-0e1a21932854/front-250
PE-STE-10109,StelLive,Ayatsuno Yuni,Standard,StelLive Ayatsuno Yuni Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=StelLive+Ayatsuno Yuni+photocard,https://auctions.yahoo.co.jp/search/search?p=StelLive+Ayatsuno Yuni+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/5bf95799-8bd2-4014-8599-0e310be60074/front-250
PE-BLA-10110,BLACKSWAN,Ayumi Sakata,Standard,BLACKSWAN Ayumi Sakata Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=BLACKSWAN+Ayumi Sakata+photocard,https://auctions.yahoo.co.jp/search/search?p=BLACKSWAN+Ayumi Sakata+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/5f430f86-dd60-4da7-8a32-09be81e7938a/front-250
PE-KPO-10111,KPop Demon Hunters,Baby,Standard,KPop Demon Hunters Baby Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=KPop Demon Hunters+Baby+photocard,https://auctions.yahoo.co.jp/search/search?p=KPop Demon Hunters+Baby+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/96ff4009-fd37-4714-9a90-84856f8fc99a/front-250
PE-FOR-10112,Forestella,Bae Doohoon,Standard,Forestella Bae Doohoon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Forestella+Bae Doohoon+photocard,https://auctions.yahoo.co.jp/search/search?p=Forestella+Bae Doohoon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/302e4738-8b5a-4405-abba-55476cfe702d/front-250
PE-VER-10113,VERIVERY,Bae Ho-young,Standard,VERIVERY Bae Ho-young Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=VERIVERY+Bae Ho-young+photocard,https://auctions.yahoo.co.jp/search/search?p=VERIVERY+Bae Ho-young+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/b52d2175-db71-4d32-8003-3f3fd914a634/front-250
PE-SIK-10114,SIKKOO,Bae Hye-Jin,Standard,SIKKOO Bae Hye-Jin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SIKKOO+Bae Hye-Jin+photocard,https://auctions.yahoo.co.jp/search/search?p=SIKKOO+Bae Hye-Jin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/1ff22407-9330-4746-928a-da379fb2a357/front-250
PE-QUE-10115,Queenz Eye,Bae Hyun-young ,Standard,Queenz Eye Bae Hyun-young  Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Queenz Eye+Bae Hyun-young +photocard,https://auctions.yahoo.co.jp/search/search?p=Queenz Eye+Bae Hyun-young +photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/11b36eb7-9c7b-4960-96d6-23b042552c6a/front-250
PE-ATB-10116,ATBO,Bae Hyunjun,Standard,ATBO Bae Hyunjun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ATBO+Bae Hyunjun+photocard,https://auctions.yahoo.co.jp/search/search?p=ATBO+Bae Hyunjun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/78baf7fe-2ba5-4462-8f5e-4b4968fdeb5e/front-250
PE-DRO-10117,DROP,Bae Jae-won,Standard,DROP Bae Jae-won Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=DROP+Bae Jae-won+photocard,https://auctions.yahoo.co.jp/search/search?p=DROP+Bae Jae-won+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2e88cd47-ac95-3441-938c-2f5fb1b854be/front-250
PE-TIL-10118,TILDE,Bae Jikwang,Standard,TILDE Bae Jikwang Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=TILDE+Bae Jikwang+photocard,https://auctions.yahoo.co.jp/search/search?p=TILDE+Bae Jikwang+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/88725acb-ce72-41e4-9f83-96ce6f29c19c/front-250
PE-NMI-10119,NMIXX,Bae Jin-sol,Standard,NMIXX Bae Jin-sol Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=NMIXX+Bae Jin-sol+photocard,https://auctions.yahoo.co.jp/search/search?p=NMIXX+Bae Jin-sol+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/400cbcda-48db-45bf-b7ea-537e41658f8e/front-250
PE-CIX-10120,CIX,Bae Jin-young,Standard,CIX Bae Jin-young Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=CIX+Bae Jin-young+photocard,https://auctions.yahoo.co.jp/search/search?p=CIX+Bae Jin-young+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/b02b30f6-bb71-433b-aef2-6beb4fcfb307/front-250
PE-LAB-10121,LABOUM,Bae Jinyea,Standard,LABOUM Bae Jinyea Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=LABOUM+Bae Jinyea+photocard,https://auctions.yahoo.co.jp/search/search?p=LABOUM+Bae Jinyea+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/bfdea3c0-3a21-401c-b01e-f1213696c2ac/front-250
PE-RED-10122,Red Velvet,Bae Ju Hyun (배주현),Standard,Red Velvet Bae Ju Hyun (배주현) Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Red Velvet+Bae Ju Hyun (배주현)+photocard,https://auctions.yahoo.co.jp/search/search?p=Red Velvet+Bae Ju Hyun (배주현)+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/50f9a5ca-588c-459a-8a11-f51f73beea60/front-250
PE-LUC-10123,LUCENTE,Bae Seong Yeob,Standard,LUCENTE Bae Seong Yeob Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=LUCENTE+Bae Seong Yeob+photocard,https://auctions.yahoo.co.jp/search/search?p=LUCENTE+Bae Seong Yeob+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/1cdc1056-3087-4328-ade6-71cf107e6d3e/front-250
PE-XD -10124,XD ,Bae Seongyeob,Standard,XD  Bae Seongyeob Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=XD +Bae Seongyeob+photocard,https://auctions.yahoo.co.jp/search/search?p=XD +Bae Seongyeob+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/de9264a1-7de3-4657-8080-3d3f24704dea/front-250
PE-GOL-10125,Golden Child,Bae Seung Min,Standard,Golden Child Bae Seung Min Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Golden Child+Bae Seung Min+photocard,https://auctions.yahoo.co.jp/search/search?p=Golden Child+Bae Seung Min+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/ff970c88-9820-49d7-b602-e4635f43c744/front-250
PE-JWI-10126,JWiiver,Bae Sijun,Standard,JWiiver Bae Sijun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=JWiiver+Bae Sijun+photocard,https://auctions.yahoo.co.jp/search/search?p=JWiiver+Bae Sijun+photocard,Ungraded,2026-08-09,
PE-CRA-10127,CrazAngel,Bae Sol-mi,Standard,CrazAngel Bae Sol-mi Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=CrazAngel+Bae Sol-mi+photocard,https://auctions.yahoo.co.jp/search/search?p=CrazAngel+Bae Sol-mi+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/125f754e-e9ae-4d59-9625-0b0886c1a86a/front-250
PE-MIS-10128,Miss A,Bae Su Ji ,Standard,Miss A Bae Su Ji  Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Miss A+Bae Su Ji +photocard,https://auctions.yahoo.co.jp/search/search?p=Miss A+Bae Su Ji +photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/82655335-2e26-462d-aa02-95be3690ae3b/front-250
PE-STA-10129,STAYC,Bae Su Min,Standard,STAYC Bae Su Min Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=STAYC+Bae Su Min+photocard,https://auctions.yahoo.co.jp/search/search?p=STAYC+Bae Su Min+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/b948841f-59a7-4988-9816-53cf681c1838/front-250
PE-PRI-10130,PRISTIN,Bae Sungyeon,Standard,PRISTIN Bae Sungyeon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=PRISTIN+Bae Sungyeon+photocard,https://auctions.yahoo.co.jp/search/search?p=PRISTIN+Bae Sungyeon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/0c886f02-22a9-4345-96ec-008c8e9ce1e8/front-250
PE-DAL-10131,Dal★Shabet,Bae Woo Hee,Standard,Dal★Shabet Bae Woo Hee Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Dal★Shabet+Bae Woo Hee+photocard,https://auctions.yahoo.co.jp/search/search?p=Dal★Shabet+Bae Woo Hee+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/24dc9bb4-8506-4f0b-aeab-fbbfb434db97/front-250
PE-GIR-10132,GIRLKIND,Bae Yu-jin,Standard,GIRLKIND Bae Yu-jin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=GIRLKIND+Bae Yu-jin+photocard,https://auctions.yahoo.co.jp/search/search?p=GIRLKIND+Bae Yu-jin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/c1d72ee8-a278-4793-a568-43ebf748a972/front-250
PE-M.I-10133,M.I.L.K,Bae Yumi / Jessica Bae,Standard,M.I.L.K Bae Yumi / Jessica Bae Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=M.I.L.K+Bae Yumi / Jessica Bae+photocard,https://auctions.yahoo.co.jp/search/search?p=M.I.L.K+Bae Yumi / Jessica Bae+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/642f30db-00c0-4f60-bad8-b0775fb15e96/front-250
